*
* Ladesystemtypen
*
$CHARGINGSYSTEM:ID;Name
0;Plugin
1;Panthograph/Overhead
2;Battery Change
3;Induction
*
* Haltestellen
*
* List was extended and new attribute values were randomized using 'extendStopPointTable.py'
*
* ChargingSystem
*   -1 		= none
*   INT		= see above in CHARGINGSYSTEM
*
* FastChargingCapability
*    0 		= stop is not capable to fast charge
*    1 		= stop is capable to fast charge
*
* Haltestellen;;;;;;;;;;
*;;;;;;;;;;
$STOPPOINT:ID;Code;Name;VehCapacityForCharging
08470;08470;08470;1000
08499;08499;08499;1000
08506;08506;08506;1000
08525;08525;08525;1000
08534;08534;08534;1000
08546;08546;08546;1000
08547;08547;08547;1000
08556;08556;08556;1000
08577;08577;08577;1000
08567;08567;08567;1000
09274;09274;09274;1000
08601;08601;08601;1000
08628;08628;08628;1000
08629;08629;08629;1000
08639;08639;08639;1000
08674;08674;08674;1000
08673;08673;08673;1000
08685;08685;08685;1000
08697;08697;08697;1000
09712;09712;09712;1000
08702;08702;08702;1000
08706;08706;08706;1000
08708;08708;08708;1000
08745;08745;08745;1000
08773;08773;08773;1000
08758;08758;08758;1000
08759;08759;08759;1000
08761;08761;08761;1000
08808;08808;08808;1000
08777;08777;08777;1000
08814;08814;08814;1000
08840;08840;08840;1000
08839;08839;08839;1000
08843;08843;08843;1000
08852;08852;08852;1000
08983;08983;08983;1000
08989;08989;08989;1000
08996;08996;08996;1000
09005;09005;09005;1000
09379;09379;09379;1000
08981;08981;08981;1000
08970;08970;08970;1000
09019;09019;09019;1000
09021;09021;09021;1000
09044;09044;09044;1000
09267;09267;09267;1000
09069;09069;09069;1000
09075;09075;09075;1000
09054;09054;09054;1000
09062;09062;09062;1000
08929;08929;08929;1000
08957;08957;08957;1000
09109;09109;09109;1000
09157;09157;09157;1000
09139;09139;09139;1000
09148;09148;09148;1000
09149;09149;09149;1000
09124;09124;09124;1000
09123;09123;09123;1000
09127;09127;09127;1000
09094;09094;09094;1000
09096;09096;09096;1000
00016;00016;00016;1000
00001;00001;00001;00001000
*;;;;;;;;;;
* Linien;;;;;;;;;;
*;;;;;;;;;;
$LINE:ID;Code;Name;;;;;;;;
40;40;40;;;;;;;;
1;1;1;;;;;;;;
59;59;59;;;;;;;;
4;4;4;;;;;;;;
5;5;5;;;;;;;;
6;6;6;;;;;;;;
7;7;7;;;;;;;;
45;45;45;;;;;;;;
46;46;46;;;;;;;;
8;8;8;;;;;;;;
9;9;9;;;;;;;;
10;10;10;;;;;;;;
87;87;87;;;;;;;;
11;11;11;;;;;;;;
12;12;12;;;;;;;;
13;13;13;;;;;;;;
14;14;14;;;;;;;;
15;15;15;;;;;;;;
53;53;53;;;;;;;;
92;92;92;;;;;;;;
16;16;16;;;;;;;;
17;17;17;;;;;;;;
18;18;18;;;;;;;;
56;56;56;;;;;;;;
43;43;43;;;;;;;;
48;48;48;;;;;;;;
49;49;49;;;;;;;;
50;50;50;;;;;;;;
20;20;20;;;;;;;;
32;32;32;;;;;;;;
21;21;21;;;;;;;;
22;22;22;;;;;;;;
51;51;51;;;;;;;;
23;23;23;;;;;;;;
42;42;42;;;;;;;;
99;99;99;;;;;;;;
100;100;100;;;;;;;;
24;24;24;;;;;;;;
26;26;26;;;;;;;;
27;27;27;;;;;;;;
28;28;28;;;;;;;;
29;29;29;;;;;;;;
30;30;30;;;;;;;;
25;25;25;;;;;;;;
31;31;31;;;;;;;;
75;75;75;;;;;;;;
63;63;63;;;;;;;;
97;97;97;;;;;;;;
33;33;33;;;;;;;;
34;34;34;;;;;;;;
36;36;36;;;;;;;;
44;44;44;;;;;;;;
37;37;37;;;;;;;;
38;38;38;;;;;;;;
39;39;39;;;;;;;;
35;35;35;;;;;;;;
71;71;71;;;;;;;;
41;41;41;;;;;;;;
*;;;;;;;;;;
*
* Fahrzeugtypen
* 
* additional attributes
*
* VehCharacteristic
*   1 		= Regular bus (Regul�rer 2- bis 3-Achser)
*   2 		= Articulated bus (Gelenkbus)
* VehClass
* 	Classified according to length (8m, 12m, 18m)
*   Actual vehicle lengths differ, but are close to the class length
* CurbWeightKg 
*   Vehicles weight without passengers (in kg)
* BatteryCapacity (in kWh)
* SlowRechargingTime (in seconds)
* FastRechargingTime (in seconds)
*   '-' 	= Vehicle has no fast charging capability
*   INT 	= fast charging time in seconds
* ### FastRechargingTime and SlowRechargingTime might replace 'RechargingCost'.
* ChargingSystem
*   Array of supported systems -> possible values sa. (StopPoints-Relation)
*
$VEHICLETYPE:ID;Code;Name;VehCharacteristic;VehClass;CurbWeightKg;VehCost;KmCost;HourCost;Capacity;BatteryCapacity;ConsumptionPerServiceJourneyKm;ConsumptionPerDeadheadKm;RechargingCost;SlowRechargingTime;FastRechargingTime;ChargingSystem
1;RB_BEV_BYD_12m;BYD_ebus;1;12m;13300;100000;1;100;1000;324;1,296;1,296;1000;18000;5760;0,2
2;RB_BEV_BYD_12m;BYD_40-ft Electric Transit Bus (2014);1;12m;14500;100000;1;100;1000;324;1,296;1,296;1000;14400;5760;0,2
3;AB_BEV_BYD_18m;BYD_60-ft Electric Transit Bus (2014);2;18m;21500;100000;1;100;1000;547,5;1,990909091;1,990909091;1000;10800;7200;0,2
4;RB_BEV_Siemens+Rampini_8m;Siemens+Rampini_ebus;1;8m;8500;100000;1;100;1000;96;0,8;0,8;1000;-;360;0,1,2
5;RB_BEV_Solaris_9m;Solaris_urbino electric 8.9 LE;1;8m;-;100000;1;100;1000;90;0,3;0,3;1000;-;420;0,1
6;RB_BEV_Solaris_12m;Solaris_urbino electric 12 (Braunschweig);1;12m;13000;100000;1;100;1000;90;0,6;0,6;1000;-;420;0,1
7;RB_BEV_Solaris_12m;Solaris_urbino electric 12;1;12m;-;100000;1;100;1000;90;0,6;0,6;1000;-;420;0,1
8;AB_BEV_Solaris_18m;Solaris_urbino electric 18;2;18m;-;100000;1;100;1000;90;0,3;0,3;1000;-;420;0,1
9;AB_FCBEV_Solaris_19m;Solaris_urbino electric 18.75;2;18m;-;100000;1;100;1000;120;0,4;0,4;1000;-;420;0,1
*
* FahrzeugtypGruppen
*
$VEHICLETYPEGROUP:ID;Code;Name
1;1;EBus
2;2;EBus_w_Range_Extension
*
* FahrzeugtypZuFahrzeugtypGruppe
*
$VEHTYPETOVEHTYPEGROUP:VehTypeID;VehTypeGroupID
1;1
2;1
3;1
4;1
5;1
6;1
7;1
8;1
9;1
*
*;;;;;;;;;;
* FahrzeugKapazitaetenZuHaltestelle;;;;;;;;;;
*;;;;;;;;;;
$VEHTYPECAPTOSTOPPOINT:VehTypeID;StoppointID;Min;Max;;;;;;;
*
* FahrzeugtypZuLadestation
*
$VEHTYPETOCHARGINGSTATION:VehTypeID;StoppointID
1;8890
1;8886
1;8880
1;8884
1;8885
1;8812
1;8888
1;8889
1;8357
1;8881
1;9698
1;8399
1;8444
1;8882
1;8883
1;9290
1;8361
1;8631
1;8951
1;8271
1;8355
1;9110
1;8632
1;8569
1;9362
1;8354
1;8564
1;8562
1;8272
1;8319
1;8646
1;8429
1;8875
1;8913
1;8378
1;8887
1;9140
1;8241
1;8320
1;8844
1;8954
1;8386
1;9104
1;8260
1;8385
1;8603
1;8747
1;8916
1;8867
1;8206
1;8458
1;8459
1;8524
1;8568
1;8826
1;9375
1;9189
1;9190
1;8865
1;9085
1;8390
1;8521
1;8624
1;8623
1;8641
1;8726
1;9203
1;9024
1;9025
1;8922
1;9064
1;9144
1;9700
1;8264
1;8208
1;8358
1;8353
1;8479
1;8570
1;8698
1;8736
1;8992
1;9003
1;8872
1;8953
1;9683
1;9701
1;8211
1;8296
1;8309
1;8332
1;8323
1;8356
1;8362
1;8387
1;8392
1;9222
1;8507
1;8533
1;8613
1;8642
1;8647
1;8648
1;8659
1;8652
1;8657
1;8658
1;8675
1;9705
1;9704
1;8774
1;9708
1;8993
1;9004
1;9018
1;8866
1;9048
1;9057
1;9129
1;9132
1;9090
1;9289
1;8212
1;9223
1;8218
1;9216
1;8259
1;8265
1;8207
1;9380
1;8333
1;8336
1;8334
1;8313
1;9220
1;9305
1;8393
1;8391
1;8395
1;8396
1;8422
1;8450
1;8453
1;8470
1;8499
1;8506
1;8525
1;8534
1;8546
1;8547
1;8556
1;8577
1;8567
1;9274
1;8601
1;8628
1;8629
1;8639
1;8674
1;8673
1;8685
1;8697
1;9712
1;8702
1;8706
1;8708
1;8745
1;8773
1;8758
1;8759
1;8761
1;8808
1;8777
1;8814
1;8840
1;8839
1;8843
1;8852
1;8983
1;8989
1;8996
1;9005
1;9379
1;8981
1;8970
1;9019
1;9021
1;9044
1;9267
1;9069
1;9075
1;9054
1;9062
1;8929
1;8957
1;9109
1;9157
1;9139
1;9148
1;9149
1;9124
1;9123
1;9127
1;9094
1;9096
1;16
1;1
*;;;;;;;;;;
* Linienfahrten;;;;;;;;;;
*;;;;;;;;;;
$SERVICEJOURNEY:ID;LineID;FromStopID;ToStopID;DepTime;ArrTime;MinAheadTime;MinLayoverTime;VehTypeGroupID;MaxShiftBackwardSeconds;MaxShiftForwardSeconds;Distance
00065587;1;09140;08890;000:04:44:00;000:04:54:10;0;0;1;0;0;3050
00065542;1;08881;08357;000:05:25:00;000:05:41:45;0;0;1;0;0;5025
00065562;1;08361;08890;000:05:55:00;000:06:12:19;0;0;1;0;0;5195
00065592;1;08881;09140;000:06:31:00;000:06:41:00;0;0;1;0;0;3000
00065561;1;09140;08890;000:06:42:00;000:06:52:10;0;0;1;0;0;3050
00065540;1;08881;08357;000:06:57:00;000:07:16:26;0;0;1;0;0;5830
00065537;1;08361;08890;000:07:05:00;000:07:26:56;0;0;1;0;0;6580
00065563;1;08881;08357;000:07:13:00;000:07:30:41;0;0;1;0;0;5305
00065582;1;08361;08890;000:07:24:00;000:07:45:56;0;0;1;0;0;6580
00065539;1;08881;08357;000:07:38:00;000:07:57:26;0;0;1;0;0;5830
00065566;1;08361;08890;000:08:05:00;000:08:24:00;0;0;1;0;0;5700
00065593;1;08881;08357;000:08:08:00;000:08:27:26;0;0;1;0;0;5830
00065567;1;08361;08890;000:08:35:00;000:08:54:00;0;0;1;0;0;5700
00065547;1;08881;08357;000:08:38:00;000:08:57:26;0;0;1;0;0;5830
00065569;1;08361;08890;000:09:35:00;000:09:54:00;0;0;1;0;0;5700
00065541;1;08881;08357;000:09:38:00;000:09:57:26;0;0;1;0;0;5830
00065568;1;08361;08890;000:10:35:00;000:10:54:00;0;0;1;0;0;5700
00065543;1;08881;08357;000:10:38:00;000:10:57:26;0;0;1;0;0;5830
00065571;1;08361;08890;000:11:35:00;000:11:54:00;0;0;1;0;0;5700
00065544;1;08881;08357;000:11:38:00;000:11:57:26;0;0;1;0;0;5830
00065572;1;08361;08890;000:12:05:00;000:12:24:00;0;0;1;0;0;5700
00065545;1;08881;08357;000:12:08:00;000:12:27:26;0;0;1;0;0;5830
00065573;1;08361;08890;000:12:35:00;000:12:54:00;0;0;1;0;0;5700
00065546;1;08881;08357;000:12:38:00;000:12:57:26;0;0;1;0;0;5830
00065574;1;08361;08890;000:13:05:00;000:13:24:00;0;0;1;0;0;5700
00065575;1;08881;08357;000:13:08:00;000:13:27:26;0;0;1;0;0;5830
00065565;1;08361;08890;000:13:35:00;000:13:54:00;0;0;1;0;0;5700
00065548;1;08881;08357;000:13:38:00;000:13:57:26;0;0;1;0;0;5830
00065576;1;08361;08890;000:14:05:00;000:14:24:00;0;0;1;0;0;5700
00065549;1;08881;08357;000:14:08:00;000:14:27:26;0;0;1;0;0;5830
00065577;1;08361;08890;000:14:35:00;000:14:54:00;0;0;1;0;0;5700
00065550;1;08881;08357;000:15:00:00;000:15:19:26;0;0;1;0;0;5830
00065570;1;08361;08890;000:15:35:00;000:15:54:00;0;0;1;0;0;5700
00065551;1;08881;08357;000:15:38:00;000:15:57:26;0;0;1;0;0;5830
00065578;1;08361;08890;000:16:05:00;000:16:24:00;0;0;1;0;0;5700
00065552;1;08881;08357;000:16:08:00;000:16:27:26;0;0;1;0;0;5830
00065579;1;08361;08890;000:16:35:00;000:16:54:00;0;0;1;0;0;5700
00065553;1;08881;08357;000:16:38:00;000:16:57:26;0;0;1;0;0;5830
00065580;1;08361;08890;000:17:05:00;000:17:24:00;0;0;1;0;0;5700
00065554;1;08881;08357;000:17:08:00;000:17:27:26;0;0;1;0;0;5830
00065597;1;08881;08357;000:17:38:00;000:17:57:26;0;0;1;0;0;5830
00065583;1;08361;08890;000:17:45:00;000:18:04:00;0;0;1;0;0;5700
00065598;1;08361;08890;000:18:05:00;000:18:24:00;0;0;1;0;0;5700
00065556;1;08881;08357;000:18:08:00;000:18:27:26;0;0;1;0;0;5830
00065584;1;08361;08890;000:18:35:00;000:18:54:00;0;0;1;0;0;5700
00065557;1;08881;08357;000:18:38:00;000:18:57:26;0;0;1;0;0;5830
00065588;1;08361;08890;000:19:35:00;000:19:54:00;0;0;1;0;0;5700
00065558;1;08881;08357;000:19:38:00;000:19:57:26;0;0;1;0;0;5830
00065591;1;08361;08890;000:20:02:00;000:20:18:19;0;0;1;0;0;4895
00065599;1;08881;08357;000:20:08:00;000:20:24:45;0;0;1;0;0;5025
00065600;1;08361;08890;000:20:35:00;000:20:51:19;0;0;1;0;0;4895
00065589;1;09140;08890;000:22:04:00;000:22:14:10;0;0;1;0;0;3050
00065560;1;08881;09140;000:23:03:00;000:23:13:00;0;0;1;0;0;3000
00065590;1;09140;08890;000:23:13:00;000:23:23:10;0;0;1;0;0;3050
00262147;4;08887;09203;000:05:10:00;000:05:31:00;0;0;1;0;0;6300
00262160;4;09375;08890;000:06:06:00;000:06:27:01;0;0;1;0;0;6305
00262159;4;08887;08826;000:06:57:00;000:07:13:00;0;0;1;0;0;4800
00262149;4;08887;08826;000:07:37:00;000:07:53:00;0;0;1;0;0;4800
00262145;4;08358;08826;000:07:40:00;000:07:50:11;0;0;1;0;0;3055
00262152;4;08826;08890;000:07:55:00;000:08:10:41;0;0;1;0;0;4705
00262157;4;08887;09203;000:12:55:00;000:13:17:03;0;0;1;0;0;6615
00262146;4;08358;08814;000:13:03:00;000:13:09:46;0;0;1;0;0;2030
00262151;4;08843;09203;000:13:23:00;000:13:31:00;0;0;1;0;0;2400
00262153;4;09375;08890;000:13:42:00;000:14:05:48;0;0;1;0;0;7140
00262158;4;09375;08890;000:14:06:00;000:14:29:48;0;0;1;0;0;7140
00262154;4;08826;08890;000:16:09:00;000:16:28:18;0;0;1;0;0;5790
00262148;4;08887;09203;000:21:10:00;000:21:32:03;0;0;1;0;0;6615
00262150;4;09375;08890;000:21:23:00;000:21:46:48;0;0;1;0;0;7140
00262155;4;09375;08890;000:22:06:00;000:22:28:00;0;0;1;0;0;6600
00327695;5;08745;08362;000:05:04:00;000:05:08:00;0;0;1;0;0;1200
00327696;5;08399;08399;000:05:25:00;000:05:44:00;0;0;1;0;0;5700
00327681;5;08399;08399;000:06:30:00;000:06:49:00;0;0;1;0;0;5700
00327682;5;08399;08399;000:06:58:00;000:07:18:00;0;0;1;0;0;6000
00327683;5;08399;08399;000:07:35:00;000:07:55:00;0;0;1;0;0;6000
00327684;5;08399;08399;000:08:25:00;000:08:48:00;0;0;1;0;0;6900
00327685;5;08399;08399;000:09:25:00;000:09:48:00;0;0;1;0;0;6900
00327686;5;08399;08399;000:10:25:00;000:10:48:00;0;0;1;0;0;6900
00327687;5;08399;08399;000:11:25:00;000:11:48:00;0;0;1;0;0;6900
00327688;5;08399;08399;000:12:25:00;000:12:48:00;0;0;1;0;0;6900
00327689;5;08399;08399;000:13:15:00;000:13:38:00;0;0;1;0;0;6900
00327690;5;08399;08399;000:14:15:00;000:14:38:00;0;0;1;0;0;6900
00327698;5;08399;08357;000:15:15:00;000:15:32:00;0;0;1;0;0;5100
00327692;5;08399;08399;000:16:15:00;000:16:38:00;0;0;1;0;0;6900
00327693;5;08399;08399;000:17:15:00;000:17:38:00;0;0;1;0;0;6900
00327694;5;08399;08357;000:18:15:00;000:18:32:00;0;0;1;0;0;5100
00393235;6;08355;08361;000:06:15:00;000:06:45:00;0;0;1;0;0;9000
00393231;6;08355;08357;000:06:39:00;000:07:15:42;0;0;1;0;0;11010
00393237;6;08355;08357;000:07:09:00;000:07:45:42;0;0;1;0;0;11010
00393233;6;08355;08357;000:07:35:00;000:08:11:42;0;0;1;0;0;11010
00393217;6;08355;08357;000:08:02:00;000:08:47:35;0;0;1;0;0;13675
00393232;6;08355;08357;000:09:02:00;000:09:47:35;0;0;1;0;0;13675
00393218;6;08355;08357;000:11:32:00;000:12:17:00;0;0;1;0;0;13500
00393230;6;08355;08399;000:12:32:00;000:13:14:00;0;0;1;0;0;12600
00393222;6;08355;08357;000:13:02:00;000:13:47:00;0;0;1;0;0;13500
00393234;6;08355;08399;000:13:32:00;000:14:14:00;0;0;1;0;0;12600
00393225;6;08355;08357;000:14:02:00;000:14:47:00;0;0;1;0;0;13500
00393236;6;08355;08399;000:15:32:00;000:16:14:00;0;0;1;0;0;12600
00393227;6;08355;08399;000:16:32:00;000:17:14:00;0;0;1;0;0;12600
00393219;6;08355;08399;000:17:32:00;000:18:14:00;0;0;1;0;0;12600
00393228;6;08355;08357;000:18:35:00;000:19:20:00;0;0;1;0;0;13500
00393229;6;08355;08361;000:19:25:00;000:19:43:35;0;0;1;0;0;5575
00458763;7;09044;08890;000:06:40:00;000:07:10:03;0;0;1;0;0;9015
00458771;7;09379;08890;000:06:48:00;000:07:22:45;0;0;1;0;0;10425
00458768;7;08812;08890;000:06:50:00;000:07:27:16;0;0;1;0;0;11180
00458760;7;09021;08890;000:06:58:00;000:07:22:26;0;0;1;0;0;7330
00458767;7;09048;08890;000:07:00:00;000:07:24:34;0;0;1;0;0;7370
00458772;7;09362;08890;000:08:21:00;000:09:01:01;0;0;1;0;0;12005
00458770;7;08812;08890;000:08:34:00;000:09:35:35;0;0;1;0;0;18475
00458764;7;08888;09024;000:10:35:00;000:11:04:00;0;0;1;0;0;8700
00458762;7;08886;08812;000:11:15:00;000:11:45:29;0;0;1;0;0;9145
00458759;7;08888;08271;000:11:35:00;000:11:48:15;0;0;1;0;0;3975
00458754;7;08888;08953;000:12:25:00;000:13:04:46;0;0;1;0;0;11930
00458757;7;08888;09019;000:13:15:00;000:13:52:22;0;0;1;0;0;11210
00458756;7;08886;08812;000:13:15:00;000:13:47:56;0;0;1;0;0;9880
00458755;7;08886;08812;000:13:20:00;000:14:14:02;0;0;1;0;0;16210
00458766;7;08812;08953;000:14:07:00;000:14:19:18;0;0;1;0;0;3690
00458761;7;08886;08951;000:15:15:00;000:15:31:49;0;0;1;0;0;5045
00524305;8;09701;08890;000:04:22:00;000:04:55:00;0;0;1;0;0;9900
00524304;8;09290;08890;000:05:26:00;000:05:50:00;0;0;1;0;0;7200
00524294;8;09701;08890;000:05:42:00;000:06:15:00;0;0;1;0;0;9900
00524306;8;09290;08890;000:06:20:00;000:06:49:00;0;0;1;0;0;8700
00524289;8;08260;08890;000:06:32:00;000:06:48:00;0;0;1;0;0;4800
00524291;8;09085;08890;000:06:37:00;000:07:02:00;0;0;1;0;0;7500
00524290;8;08260;08890;000:06:48:00;000:07:06:00;0;0;1;0;0;5400
00524327;8;09290;08890;000:06:53:00;000:07:20:00;0;0;1;0;0;8100
00524326;8;08260;08890;000:06:59:00;000:07:20:00;0;0;1;0;0;6300
00524322;8;09698;08890;000:07:22:00;000:07:58:00;0;0;1;0;0;10800
00524308;8;09290;08890;000:07:56:00;000:08:25:00;0;0;1;0;0;8700
00524293;8;09698;08890;000:08:22:00;000:08:58:00;0;0;1;0;0;10800
00524309;8;09698;08890;000:09:22:00;000:09:58:00;0;0;1;0;0;10800
00524310;8;09290;08890;000:09:58:00;000:10:27:00;0;0;1;0;0;8700
00524295;8;09698;08890;000:10:22:00;000:10:58:00;0;0;1;0;0;10800
00524311;8;09290;08890;000:10:58:00;000:11:27:00;0;0;1;0;0;8700
00524296;8;09698;08890;000:11:22:00;000:11:58:00;0;0;1;0;0;10800
00524312;8;09700;08890;000:12:23:00;000:12:58:00;0;0;1;0;0;10500
00524324;8;09290;08890;000:12:58:00;000:13:27:00;0;0;1;0;0;8700
00524297;8;09700;08890;000:13:23:00;000:13:58:00;0;0;1;0;0;10500
00524325;8;09698;08890;000:14:22:00;000:14:58:00;0;0;1;0;0;10800
00524313;8;09290;08890;000:14:58:00;000:15:27:00;0;0;1;0;0;8700
00524298;8;09698;08890;000:15:22:00;000:15:58:00;0;0;1;0;0;10800
00524314;8;09290;08890;000:15:58:00;000:16:27:00;0;0;1;0;0;8700
00524299;8;09698;08890;000:16:22:00;000:16:58:00;0;0;1;0;0;10800
00524315;8;09290;08890;000:16:58:00;000:17:27:00;0;0;1;0;0;8700
00524300;8;09698;08890;000:17:22:00;000:17:58:00;0;0;1;0;0;10800
00524316;8;09290;08890;000:17:58:00;000:18:27:00;0;0;1;0;0;8700
00524301;8;09698;08890;000:18:22:00;000:18:58:00;0;0;1;0;0;10800
00524317;8;09290;08890;000:18:58:00;000:19:27:00;0;0;1;0;0;8700
00524302;8;09698;08890;000:19:22:00;000:19:58:00;0;0;1;0;0;10800
00524318;8;09290;08890;000:19:58:00;000:20:27:00;0;0;1;0;0;8700
00524303;8;09698;08890;000:20:22:00;000:20:58:00;0;0;1;0;0;10800
00524319;8;09698;08890;000:21:35:00;000:22:01:00;0;0;1;0;0;7800
00524320;8;09698;08890;000:23:05:00;000:23:31:00;0;0;1;0;0;7800
00524321;8;09698;08890;000:23:35:00;001:00:01:00;0;0;1;0;0;7800
00589841;9;08880;08890;000:04:32:00;000:05:12:00;0;0;1;0;0;12000
00589825;9;08880;08890;000:04:57:00;000:05:38:06;0;0;1;0;0;12330
00589826;9;08880;08890;000:05:32:00;000:06:14:06;0;0;1;0;0;12630
00589859;9;08880;08890;000:05:57:00;000:06:38:06;0;0;1;0;0;12330
00589827;9;08880;08890;000:06:32:00;000:07:21:15;0;0;1;0;0;14775
00589832;9;08880;08890;000:06:55:00;000:07:44:15;0;0;1;0;0;14775
00589830;9;08880;08890;000:07:27:00;000:08:16:15;0;0;1;0;0;14775
00589831;9;08880;08890;000:07:57:00;000:08:46:15;0;0;1;0;0;14775
00589843;9;08880;08890;000:08:27:00;000:09:16:15;0;0;1;0;0;14775
00589863;9;08880;08890;000:08:57:00;000:09:46:15;0;0;1;0;0;14775
00589833;9;08880;08890;000:09:27:00;000:10:16:15;0;0;1;0;0;14775
00589834;9;08880;08890;000:09:57:00;000:10:46:15;0;0;1;0;0;14775
00589835;9;08880;08890;000:10:27:00;000:11:16:15;0;0;1;0;0;14775
00589836;9;08880;08890;000:10:57:00;000:11:46:15;0;0;1;0;0;14775
00589837;9;08880;08890;000:11:27:00;000:12:16:15;0;0;1;0;0;14775
00589838;9;08880;08890;000:11:57:00;000:12:46:15;0;0;1;0;0;14775
00589839;9;08880;08890;000:12:27:00;000:13:16:15;0;0;1;0;0;14775
00589868;9;08880;08890;000:12:57:00;000:13:46:15;0;0;1;0;0;14775
00589869;9;08880;08890;000:13:27:00;000:14:16:15;0;0;1;0;0;14775
00589842;9;08880;08890;000:13:57:00;000:14:46:15;0;0;1;0;0;14775
00589828;9;08880;08890;000:14:27:00;000:15:16:15;0;0;1;0;0;14775
00589844;9;08880;08890;000:14:57:00;000:15:46:15;0;0;1;0;0;14775
00589845;9;08880;08890;000:15:27:00;000:16:16:15;0;0;1;0;0;14775
00589846;9;08880;08890;000:15:57:00;000:16:46:15;0;0;1;0;0;14775
00589847;9;08880;08890;000:16:27:00;000:17:16:15;0;0;1;0;0;14775
00589848;9;08880;08890;000:16:57:00;000:17:46:15;0;0;1;0;0;14775
00589849;9;08880;08890;000:17:27:00;000:18:16:15;0;0;1;0;0;14775
00589850;9;08880;08890;000:17:57:00;000:18:46:15;0;0;1;0;0;14775
00589851;9;08880;08890;000:18:27:00;000:19:16:15;0;0;1;0;0;14775
