*
* Ladesystemtypen
*
$CHARGINGSYSTEM:ID;Name
0;Plugin
1;Panthograph/Overhead
2;Battery Change
3;Induction
*
* Haltestellen
*
* List was extended and new attribute values were randomized using 'extendStopPointTable.py'
*
* ChargingSystem
*   -1 		= none
*   INT		= see above in CHARGINGSYSTEM
*
* FastChargingCapability
*    0 		= stop is not capable to fast charge
*    1 		= stop is capable to fast charge
*
* Haltestellen;;;;;;;;;;
*;;;;;;;;;;
$STOPPOINT:ID;Code;Name;VehCapacityForCharging
21;21;21;;;;;;;;
22;22;22;;;;;;;;
23;23;23;;;;;;;;
24;24;24;;;;;;;;
25;25;25;;;;;;;;
26;26;26;;;;;;;;
27;27;27;;;;;;;;
28;28;28;;;;;;;;
29;29;29;;;;;;;;
30;30;30;;;;;;;;
31;31;31;;;;;;;;
32;32;32;;;;;;;;
33;33;33;;;;;;;;
34;34;34;;;;;;;;
35;35;35;;;;;;;;
36;36;36;;;;;;;;
37;37;37;;;;;;;;
38;38;38;;;;;;;;
39;39;39;;;;;;;;
40;40;40;;;;;;;;
46;46;46;;;;;;;;
59;59;59;;;;;;;;
60;60;60;;;;;;;;
64;64;64;;;;;;;;
65;65;65;;;;;;;;
66;66;66;;;;;;;;
67;67;67;;;;;;;;
47;47;47;;;;;;;;
48;48;48;;;;;;;;
74;74;74;;;;;;;;
80;80;80;;;;;;;;
86;86;86;;;;;;;;
49;49;49;;;;;;;;
50;50;50;;;;;;;;
99;99;99;;;;;;;;
51;51;51;;;;;;;;
52;52;52;;;;;;;;
53;53;53;;;;;;;;
54;54;54;;;;;;;;
55;55;55;;;;;;;;
56;56;56;;;;;;;;
57;57;57;;;;;;;;
58;58;58;;;;;;;;
97;97;97;;;;;;;;
*;;;;;;;;;;
*
* Fahrzeugtypen
* 
* additional attributes
*
* VehCharacteristic
*   1 		= Regular bus (Regul�rer 2- bis 3-Achser)
*   2 		= Articulated bus (Gelenkbus)
* VehClass
* 	Classified according to length (8m, 12m, 18m)
*   Actual vehicle lengths differ, but are close to the class length
* CurbWeightKg 
*   Vehicles weight without passengers (in kg)
* BatteryCapacity (in kWh)
* SlowRechargingTime (in seconds)
* FastRechargingTime (in seconds)
*   '-' 	= Vehicle has no fast charging capability
*   INT 	= fast charging time in seconds
* ### FastRechargingTime and SlowRechargingTime might replace 'RechargingCost'.
* ChargingSystem
*   Array of supported systems -> possible values sa. (StopPoints-Relation)
*
$VEHICLETYPE:ID;Code;Name;VehCharacteristic;VehClass;CurbWeightKg;VehCost;KmCost;HourCost;Capacity;BatteryCapacity;ConsumptionPerServiceJourneyKm;ConsumptionPerDeadheadKm;RechargingCost;SlowRechargingTime;FastRechargingTime;ChargingSystem
1;RB_BEV_BYD_12m;BYD_ebus;1;12m;13300;100000;1;100;1000;324;1,296;1,296;1000;18000;5760;0,2
2;RB_BEV_BYD_12m;BYD_40-ft Electric Transit Bus (2014);1;12m;14500;100000;1;100;1000;324;1,296;1,296;1000;14400;5760;0,2
3;AB_BEV_BYD_18m;BYD_60-ft Electric Transit Bus (2014);2;18m;21500;100000;1;100;1000;547,5;1,990909091;1,990909091;1000;10800;7200;0,2
4;RB_BEV_Siemens+Rampini_8m;Siemens+Rampini_ebus;1;8m;8500;100000;1;100;1000;96;0,8;0,8;1000;-;360;0,1,2
5;RB_BEV_Solaris_9m;Solaris_urbino electric 8.9 LE;1;8m;-;100000;1;100;1000;90;0,3;0,3;1000;-;420;0,1
6;RB_BEV_Solaris_12m;Solaris_urbino electric 12 (Braunschweig);1;12m;13000;100000;1;100;1000;90;0,6;0,6;1000;-;420;0,1
7;RB_BEV_Solaris_12m;Solaris_urbino electric 12;1;12m;-;100000;1;100;1000;90;0,6;0,6;1000;-;420;0,1
8;AB_BEV_Solaris_18m;Solaris_urbino electric 18;2;18m;-;100000;1;100;1000;90;0,3;0,3;1000;-;420;0,1
9;AB_FCBEV_Solaris_19m;Solaris_urbino electric 18.75;2;18m;-;100000;1;100;1000;120;0,4;0,4;1000;-;420;0,1
*
* FahrzeugtypGruppen
*
$VEHICLETYPEGROUP:ID;Code;Name
1;1;EBus
2;2;EBus_w_Range_Extension
*
* FahrzeugtypZuFahrzeugtypGruppe
*
$VEHTYPETOVEHTYPEGROUP:VehTypeID;VehTypeGroupID
1;1
2;1
3;1
4;1
5;1
6;1
7;1
8;1
9;1
*
*;;;;;;;;;;
* FahrzeugKapazitaetenZuHaltestelle;;;;;;;;;;
*;;;;;;;;;;
$VEHTYPECAPTOSTOPPOINT:VehTypeID;StoppointID;Min;Max;;;;;;;
*
* FahrzeugtypZuLadestation
*
$VEHTYPETOCHARGINGSTATION:VehTypeID;StoppointID
3;9472
3;8423
3;8419
3;8437
3;8424
3;8313
3;8757
3;8368
3;8575
3;8755
3;8351
3;9217
3;9216
3;9110
3;8398
3;8615
3;8400
3;8689
3;9057
3;8612
3;8576
3;8941
3;8943
3;9068
3;8194
3;1
*;;;;;;;;;;
* Linienfahrten;;;;;;;;;;
*;;;;;;;;;;
$SERVICEJOURNEY:ID;LineID;FromStopID;ToStopID;DepTime;ArrTime;MinAheadTime;MinLayoverTime;VehTypeGroupID;MaxShiftBackwardSeconds;MaxShiftForwardSeconds;Distance
65537;1;8689;9039;000:04:12:00;000:05:18:00;0;0;3;0;0;19800
65556;1;9472;8689;000:04:37:00;000:05:05:00;0;0;3;0;0;8400
65559;1;8689;9039;000:04:53:00;000:06:08:00;0;0;3;0;0;22500
65575;1;9039;8689;000:05:10:00;000:06:22:00;0;0;3;0;0;21600
65589;1;8454;8689;000:05:17:00;000:05:52:00;0;0;3;0;0;10500
65547;1;8689;9039;000:05:23:00;000:06:38:00;0;0;3;0;0;22500
65542;1;9039;8689;000:05:40:00;000:06:52:00;0;0;3;0;0;21600
65580;1;8689;9039;000:05:53:00;000:07:08:00;0;0;3;0;0;22500
65590;1;8689;8437;000:06:08:00;000:06:45:00;0;0;3;0;0;11100
65565;1;9039;8689;000:06:10:00;000:07:22:00;0;0;3;0;0;21600
65593;1;8689;8437;000:06:20:00;000:06:57:00;0;0;3;0;0;11100
65570;1;8689;9039;000:06:23:00;000:07:38:00;0;0;3;0;0;22500
65636;1;8689;8419;000:06:38:00;000:07:06:00;0;0;3;0;0;8400
65552;1;9039;8689;000:06:40:00;000:07:52:00;0;0;3;0;0;21600
65538;1;8689;9039;000:06:53:00;000:08:08:00;0;0;3;0;0;22500
65591;1;8689;8437;000:07:03:00;000:07:40:00;0;0;3;0;0;11100
65595;1;9264;8689;000:07:03:00;000:08:06:00;0;0;3;0;0;18900
65585;1;9039;8689;000:07:10:00;000:08:22:00;0;0;3;0;0;21600
65592;1;8689;8437;000:07:12:00;000:07:49:00;0;0;3;0;0;11100
65560;1;8689;9039;000:07:23:00;000:08:38:00;0;0;3;0;0;22500
65576;1;9039;8689;000:07:40:00;000:08:52:00;0;0;3;0;0;21600
65548;1;8689;9039;000:07:53:00;000:09:08:00;0;0;3;0;0;22500
65543;1;9039;8689;000:08:10:00;000:09:22:00;0;0;3;0;0;21600
65599;1;8689;9039;000:08:23:00;000:09:38:00;0;0;3;0;0;22500
65566;1;9039;8689;000:08:40:00;000:09:52:00;0;0;3;0;0;21600
65581;1;8689;9039;000:08:53:00;000:10:08:00;0;0;3;0;0;22500
65553;1;9039;8689;000:09:10:00;000:10:22:00;0;0;3;0;0;21600
65571;1;8689;9039;000:09:23:00;000:10:38:00;0;0;3;0;0;22500
65596;1;9039;8689;000:09:40:00;000:10:52:00;0;0;3;0;0;21600
65539;1;8689;9039;000:09:53:00;000:11:08:00;0;0;3;0;0;22500
65586;1;9039;8689;000:10:10:00;000:11:22:00;0;0;3;0;0;21600
65561;1;8689;9039;000:10:23:00;000:11:38:00;0;0;3;0;0;22500
65577;1;9039;8689;000:10:40:00;000:11:52:00;0;0;3;0;0;21600
65549;1;8689;9039;000:10:53:00;000:12:08:00;0;0;3;0;0;22500
65544;1;9039;8689;000:11:10:00;000:12:22:00;0;0;3;0;0;21600
65600;1;8689;9039;000:11:23:00;000:12:38:00;0;0;3;0;0;22500
65567;1;9039;8689;000:11:40:00;000:12:52:00;0;0;3;0;0;21600
65582;1;8689;9039;000:11:53:00;000:13:08:00;0;0;3;0;0;22500
65554;1;9039;8689;000:12:10:00;000:13:22:00;0;0;3;0;0;21600
65572;1;8689;9039;000:12:23:00;000:13:38:00;0;0;3;0;0;22500
65597;1;9039;8689;000:12:40:00;000:13:52:00;0;0;3;0;0;21600
65540;1;8689;9039;000:12:53:00;000:14:08:00;0;0;3;0;0;22500
65587;1;9039;8689;000:13:10:00;000:14:22:00;0;0;3;0;0;21600
65562;1;8689;9039;000:13:23:00;000:14:38:00;0;0;3;0;0;22500
65594;1;8756;9472;000:13:27:00;000:13:49:00;0;0;3;0;0;6600
65578;1;9039;8689;000:13:40:00;000:14:52:00;0;0;3;0;0;21600
65550;1;8689;9039;000:13:53:00;000:15:08:00;0;0;3;0;0;22500
65545;1;9039;8689;000:14:10:00;000:15:22:00;0;0;3;0;0;21600
65601;1;8689;9039;000:14:23:00;000:15:38:00;0;0;3;0;0;22500
65568;1;9039;8689;000:14:40:00;000:15:52:00;0;0;3;0;0;21600
65583;1;8689;9039;000:14:53:00;000:16:08:00;0;0;3;0;0;22500
65555;1;9039;8689;000:15:10:00;000:16:22:00;0;0;3;0;0;21600
65573;1;8689;9039;000:15:23:00;000:16:38:00;0;0;3;0;0;22500
65605;1;8454;8689;000:15:32:00;000:16:07:00;0;0;3;0;0;10500
65598;1;9039;8689;000:15:40:00;000:16:52:00;0;0;3;0;0;21600
65541;1;8689;9039;000:15:53:00;000:17:08:00;0;0;3;0;0;22500
65612;1;8454;8689;000:16:02:00;000:16:37:00;0;0;3;0;0;10500
65563;1;8689;8445;000:16:08:00;000:16:39:00;0;0;3;0;0;9300
65588;1;9039;8689;000:16:10:00;000:17:22:00;0;0;3;0;0;21600
65603;1;8689;9039;000:16:23:00;000:17:38:00;0;0;3;0;0;22500
65607;1;8454;8689;000:16:32:00;000:17:07:00;0;0;3;0;0;10500
65551;1;8689;8445;000:16:38:00;000:17:09:00;0;0;3;0;0;9300
65579;1;9039;8689;000:16:40:00;000:17:52:00;0;0;3;0;0;21600
65609;1;8689;9039;000:16:53:00;000:18:08:00;0;0;3;0;0;22500
65620;1;8454;8689;000:17:02:00;000:17:37:00;0;0;3;0;0;10500
65602;1;8689;8445;000:17:08:00;000:17:39:00;0;0;3;0;0;9300
65546;1;9039;8689;000:17:10:00;000:18:22:00;0;0;3;0;0;21600
65608;1;8689;9039;000:17:23:00;000:18:38:00;0;0;3;0;0;22500
65614;1;8454;8689;000:17:32:00;000:18:07:00;0;0;3;0;0;10500
65584;1;8689;8445;000:17:38:00;000:18:09:00;0;0;3;0;0;9300
65604;1;9039;8689;000:17:40:00;000:18:52:00;0;0;3;0;0;21600
65617;1;8689;9039;000:17:53:00;000:19:08:00;0;0;3;0;0;22500
65569;1;8454;8689;000:18:02:00;000:18:37:00;0;0;3;0;0;10500
65574;1;8689;8445;000:18:08:00;000:18:39:00;0;0;3;0;0;9300
65611;1;9039;8689;000:18:10:00;000:19:22:00;0;0;3;0;0;21600
65615;1;8689;9039;000:18:23:00;000:19:38:00;0;0;3;0;0;22500
65557;1;8454;8689;000:18:32:00;000:19:07:00;0;0;3;0;0;10500
65606;1;9039;8689;000:18:40:00;000:19:52:00;0;0;3;0;0;21600
65564;1;8689;8445;000:18:53:00;000:19:24:00;0;0;3;0;0;9300
65619;1;9039;8689;000:19:10:00;000:20:22:00;0;0;3;0;0;21600
65558;1;8689;8445;000:19:23:00;000:19:54:00;0;0;3;0;0;9300
65613;1;9039;8689;000:19:40:00;000:20:52:00;0;0;3;0;0;21600
65610;1;8689;8445;000:19:53:00;000:20:24:00;0;0;3;0;0;9300
65618;1;8689;8445;000:20:23:00;000:20:54:00;0;0;3;0;0;9300
65624;1;8454;8689;000:20:32:00;000:21:01:00;0;0;3;0;0;8700
65616;1;8689;8419;000:20:53:00;000:21:18:00;0;0;3;0;0;7500
65621;1;8689;8445;000:21:13:00;000:21:41:00;0;0;3;0;0;8400
65631;1;8454;8689;000:21:13:00;000:21:42:00;0;0;3;0;0;8700
65625;1;8454;8689;000:21:43:00;000:22:12:00;0;0;3;0;0;8700
65628;1;8689;8445;000:21:43:00;000:22:11:00;0;0;3;0;0;8400
65622;1;8689;8445;000:22:13:00;000:22:41:00;0;0;3;0;0;8400
65632;1;8454;8689;000:22:13:00;000:22:42:00;0;0;3;0;0;8700
65626;1;8454;8689;000:22:43:00;000:23:12:00;0;0;3;0;0;8700
65629;1;8689;8445;000:22:43:00;000:23:11:00;0;0;3;0;0;8400
65623;1;8689;8445;000:23:13:00;000:23:41:00;0;0;3;0;0;8400
65633;1;8454;8689;000:23:13:00;000:23:42:00;0;0;3;0;0;8700
65627;1;8454;8689;000:23:43:00;001:00:12:00;0;0;3;0;0;8700
65630;1;8689;8445;000:23:43:00;001:00:11:00;0;0;3;0;0;8400
65634;1;8454;9302;001:00:13:00;001:00:46:00;0;0;3;0;0;9900
131128;2;8757;8242;000:05:04:00;000:05:49:00;0;0;3;0;0;13500
131104;2;8215;8757;000:05:25:00;000:05:55:00;0;0;3;0;0;9000
131080;2;8757;8242;000:05:30:00;000:06:11:00;0;0;3;0;0;12300
131129;2;8313;8757;000:05:35:00;000:06:29:00;0;0;3;0;0;16200
131111;2;8757;8242;000:06:04:00;000:06:49:00;0;0;3;0;0;13500
131073;2;8242;8757;000:06:11:00;000:06:59:00;0;0;3;0;0;14400
131136;2;8757;8313;000:06:34:00;000:07:25:00;0;0;3;0;0;15300
131089;2;8313;8757;000:06:35:00;000:07:29:00;0;0;3;0;0;16200
131103;2;8313;8757;000:07:00:00;000:07:54:00;0;0;3;0;0;16200
131081;2;8757;8242;000:07:04:00;000:07:49:00;0;0;3;0;0;13500
131096;2;8757;8313;000:07:34:00;000:08:25:00;0;0;3;0;0;15300
131130;2;8313;8757;000:07:35:00;000:08:29:00;0;0;3;0;0;16200
131088;2;8215;9362;000:07:51:00;000:08:17:00;0;0;3;0;0;7800
131112;2;8757;8242;000:08:04:00;000:08:49:00;0;0;3;0;0;13500
131074;2;8242;8757;000:08:11:00;000:08:59:00;0;0;3;0;0;14400
131137;2;8757;8313;000:08:34:00;000:09:25:00;0;0;3;0;0;15300
131090;2;8313;8757;000:08:35:00;000:09:29:00;0;0;3;0;0;16200
131082;2;8757;8242;000:09:04:00;000:09:49:00;0;0;3;0;0;13500
131105;2;8242;8757;000:09:11:00;000:09:59:00;0;0;3;0;0;14400
131097;2;8757;8313;000:09:34:00;000:10:25:00;0;0;3;0;0;15300
131131;2;8313;8757;000:09:35:00;000:10:29:00;0;0;3;0;0;16200
131113;2;8757;8242;000:10:04:00;000:10:49:00;0;0;3;0;0;13500
131075;2;8242;8757;000:10:11:00;000:10:59:00;0;0;3;0;0;14400
131138;2;8757;8313;000:10:34:00;000:11:25:00;0;0;3;0;0;15300
131091;2;8313;8757;000:10:35:00;000:11:29:00;0;0;3;0;0;16200
131083;2;8757;8242;000:11:04:00;000:11:49:00;0;0;3;0;0;13500
131106;2;8242;8757;000:11:11:00;000:11:59:00;0;0;3;0;0;14400
131098;2;8757;8313;000:11:34:00;000:12:25:00;0;0;3;0;0;15300
131132;2;8313;8757;000:11:35:00;000:12:29:00;0;0;3;0;0;16200
131114;2;8757;8242;000:12:04:00;000:12:49:00;0;0;3;0;0;13500
131076;2;8242;8757;000:12:11:00;000:12:59:00;0;0;3;0;0;14400
131139;2;8757;8313;000:12:34:00;000:13:25:00;0;0;3;0;0;15300
131092;2;8313;8757;000:12:35:00;000:13:29:00;0;0;3;0;0;16200
131123;2;8215;8757;000:12:39:00;000:13:16:00;0;0;3;0;0;11100
131084;2;8757;8242;000:13:04:00;000:13:49:00;0;0;3;0;0;13500
131107;2;8242;8757;000:13:11:00;000:13:59:00;0;0;3;0;0;14400
131124;2;8247;8538;000:13:14:00;000:13:32:00;0;0;3;0;0;5400
131099;2;8757;8313;000:13:34:00;000:14:25:00;0;0;3;0;0;15300
131133;2;8313;8757;000:13:35:00;000:14:29:00;0;0;3;0;0;16200
131115;2;8757;8242;000:14:04:00;000:14:49:00;0;0;3;0;0;13500
131077;2;8242;8757;000:14:11:00;000:14:59:00;0;0;3;0;0;14400
131140;2;8757;8313;000:14:34:00;000:15:25:00;0;0;3;0;0;15300
131093;2;8313;8757;000:14:35:00;000:15:29:00;0;0;3;0;0;16200
131085;2;8757;8242;000:15:04:00;000:15:49:00;0;0;3;0;0;13500
131108;2;8242;8757;000:15:11:00;000:15:59:00;0;0;3;0;0;14400
131100;2;8757;8313;000:15:34:00;000:16:25:00;0;0;3;0;0;15300
131134;2;8313;8757;000:15:35:00;000:16:29:00;0;0;3;0;0;16200
131116;2;8757;8242;000:16:04:00;000:16:49:00;0;0;3;0;0;13500
131078;2;8242;8757;000:16:11:00;000:16:59:00;0;0;3;0;0;14400
131141;2;8757;8313;000:16:34:00;000:17:25:00;0;0;3;0;0;15300
131094;2;8313;8757;000:16:35:00;000:17:29:00;0;0;3;0;0;16200
131086;2;8757;8242;000:17:04:00;000:17:49:00;0;0;3;0;0;13500
131109;2;8242;8757;000:17:11:00;000:17:59:00;0;0;3;0;0;14400
131101;2;8757;8313;000:17:34:00;000:18:25:00;0;0;3;0;0;15300
131135;2;8313;8757;000:17:35:00;000:18:29:00;0;0;3;0;0;16200
131117;2;8757;8242;000:18:04:00;000:18:49:00;0;0;3;0;0;13500
131079;2;8242;8757;000:18:11:00;000:18:59:00;0;0;3;0;0;14400
131142;2;8757;8313;000:18:34:00;000:19:25:00;0;0;3;0;0;15300
131095;2;8313;8757;000:18:35:00;000:19:29:00;0;0;3;0;0;16200
131087;2;8757;8242;000:19:04:00;000:19:49:00;0;0;3;0;0;13500
131110;2;8242;8757;000:19:11:00;000:19:59:00;0;0;3;0;0;14400
131102;2;8757;8242;000:19:34:00;000:20:19:00;0;0;3;0;0;13500
131118;2;8757;8242;000:20:01:00;000:20:42:00;0;0;3;0;0;12300
131127;2;8437;8757;000:20:03:00;000:20:26:00;0;0;3;0;0;6900
131119;2;8242;8757;000:20:15:00;000:20:56:00;0;0;3;0;0;12300
131121;2;8757;8313;000:21:01:00;000:21:50:00;0;0;3;0;0;14700
131125;2;8215;8757;000:21:26:00;000:21:58:00;0;0;3;0;0;9600
131126;2;8757;8213;000:22:01:00;000:22:33:00;0;0;3;0;0;9600
131120;2;8313;8757;000:22:09:00;000:22:58:00;0;0;3;0;0;14700
131122;2;8757;8213;000:23:01:00;000:23:33:00;0;0;3;0;0;9600
196611;3;8423;8755;000:04:46:00;000:05:13:00;0;0;3;0;0;8100
196618;3;8423;8755;000:05:16:00;000:05:43:00;0;0;3;0;0;8100
196613;3;8754;8424;000:05:18:00;000:05:46:00;0;0;3;0;0;8400
196609;3;8423;8755;000:05:46:00;000:06:13:00;0;0;3;0;0;8100
196619;3;8754;8424;000:05:48:00;000:06:16:00;0;0;3;0;0;8400
196612;3;8423;8755;000:06:16:00;000:06:43:00;0;0;3;0;0;8100
196610;3;8754;8424;000:06:18:00;000:06:46:00;0;0;3;0;0;8400
196632;3;8423;8755;000:06:46:00;000:07:13:00;0;0;3;0;0;8100
196614;3;8754;8424;000:06:48:00;000:07:16:00;0;0;3;0;0;8400
196615;3;8423;8755;000:07:16:00;000:07:43:00;0;0;3;0;0;8100
196637;3;8754;8424;000:07:18:00;000:07:46:00;0;0;3;0;0;8400
196617;3;8868;8891;000:07:19:00;000:07:26:00;0;0;3;0;0;2100
196620;3;8423;8755;000:07:46:00;000:08:13:00;0;0;3;0;0;8100
196616;3;8754;8424;000:07:48:00;000:08:16:00;0;0;3;0;0;8400
196633;3;8423;8755;000:08:16:00;000:08:43:00;0;0;3;0;0;8100
196626;3;8754;8424;000:08:18:00;000:08:46:00;0;0;3;0;0;8400
196665;3;8423;8755;000:08:46:00;000:09:13:00;0;0;3;0;0;8100
196638;3;8754;8424;000:08:48:00;000:09:16:00;0;0;3;0;0;8400
196621;3;8423;8755;000:09:16:00;000:09:43:00;0;0;3;0;0;8100
196669;3;8754;8424;000:09:18:00;000:09:46:00;0;0;3;0;0;8400
196653;3;8423;8755;000:09:46:00;000:10:13:00;0;0;3;0;0;8100
196627;3;8754;8424;000:09:48:00;000:10:16:00;0;0;3;0;0;8400
196666;3;8423;8755;000:10:16:00;000:10:43:00;0;0;3;0;0;8100
196659;3;8754;8424;000:10:18:00;000:10:46:00;0;0;3;0;0;8400
196634;3;8423;8755;000:10:46:00;000:11:13:00;0;0;3;0;0;8100
196670;3;8754;8424;000:10:48:00;000:11:16:00;0;0;3;0;0;8400
196654;3;8423;8755;000:11:16:00;000:11:43:00;0;0;3;0;0;8100
196639;3;8754;8424;000:11:18:00;000:11:46:00;0;0;3;0;0;8400
196622;3;8423;8755;000:11:46:00;000:12:13:00;0;0;3;0;0;8100
196660;3;8754;8424;000:11:48:00;000:12:16:00;0;0;3;0;0;8400
196635;3;8423;8755;000:12:16:00;000:12:43:00;0;0;3;0;0;8100
196628;3;8754;8424;000:12:18:00;000:12:46:00;0;0;3;0;0;8400
196667;3;8423;8755;000:12:46:00;000:13:13:00;0;0;3;0;0;8100
196640;3;8754;8424;000:12:48:00;000:13:16:00;0;0;3;0;0;8400
196623;3;8423;8755;000:13:16:00;000:13:43:00;0;0;3;0;0;8100
196671;3;8754;8424;000:13:18:00;000:13:46:00;0;0;3;0;0;8400
196655;3;8423;8755;000:13:46:00;000:14:13:00;0;0;3;0;0;8100
196629;3;8754;8424;000:13:48:00;000:14:16:00;0;0;3;0;0;8400
196668;3;8423;8755;000:14:16:00;000:14:43:00;0;0;3;0;0;8100
196661;3;8754;8424;000:14:18:00;000:14:46:00;0;0;3;0;0;8400
196636;3;8423;8755;000:14:46:00;000:15:13:00;0;0;3;0;0;8100
196672;3;8754;8424;000:14:48:00;000:15:16:00;0;0;3;0;0;8400
